student_id;id_taxista;weekday;latitude;longitude;cluster;iscore
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54608;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.8037;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10311; 2008-02-06 ;39.80371;116.54607;-1;0
369609;10315; 2008-02-06 ;39.90842;116.60272;-1;0
369609;10315; 2008-02-06 ;39.90843;116.60271;-1;0
369609;10315; 2008-02-06 ;39.90843;116.60271;-1;0
369609;10315; 2008-02-06 ;39.90843;116.60271;-1;0
369609;10315; 2008-02-06 ;39.90843;116.60271;-1;0
369609;10315; 2008-02-06 ;39.90844;116.60271;-1;0
369609;10315; 2008-02-06 ;39.90844;116.6027;-1;0
369609;10315; 2008-02-06 ;39.90844;116.6027;-1;0
369609;10315; 2008-02-06 ;39.90844;116.6027;-1;0
369609;10315; 2008-02-06 ;39.90844;116.6027;-1;0
369609;10315; 2008-02-06 ;39.90844;116.6027;-1;0
369609;10319; 2008-02-06 ;39.86406;116.40748;1;1
369609;10319; 2008-02-06 ;39.85309;116.41759;1;1
369609;10319; 2008-02-06 ;39.8392;116.39087;-1;0
369609;10319; 2008-02-06 ;39.84458;116.38035;18;0
369609;10319; 2008-02-06 ;39.85549;116.40597;1;1
369609;10323; 2008-02-06 ;39.89551;116.31587;2;1
369609;10323; 2008-02-06 ;39.89551;116.31581;2;1
369609;10323; 2008-02-06 ;39.89551;116.31581;2;1
369609;10323; 2008-02-06 ;39.89551;116.31585;2;1
369609;10323; 2008-02-06 ;39.89548;116.31602;2;1
369609;10323; 2008-02-06 ;39.89551;116.31595;2;1
369609;10323; 2008-02-06 ;39.89551;116.31595;2;1
369609;10323; 2008-02-06 ;39.89551;116.31595;2;1
369609;10323; 2008-02-06 ;39.89551;116.31595;2;1
369609;10323; 2008-02-06 ;39.89558;116.31833;2;1
369609;10323; 2008-02-06 ;39.89884;116.38462;-1;0
369609;10323; 2008-02-06 ;39.89957;116.40925;3;1
369609;10325; 2008-02-06 ;40.00006;116.40173;4;0
369609;10325; 2008-02-06 ;39.98907;116.4013;4;1
369609;10325; 2008-02-06 ;39.96779;116.41577;3;1
369609;10325; 2008-02-06 ;39.86194;116.43503;1;0
369609;10325; 2008-02-06 ;39.86432;116.41831;1;1
369609;10327; 2008-02-06 ;39.97223;116.37278;5;1
369609;10327; 2008-02-06 ;39.96746;116.37255;5;0
369609;10327; 2008-02-06 ;39.96746;116.37255;5;0
369609;10327; 2008-02-06 ;39.96746;116.37255;5;0
369609;10327; 2008-02-06 ;39.96682;116.36546;5;1
369609;10327; 2008-02-06 ;39.96659;116.3549;-1;0
369609;10327; 2008-02-06 ;39.96652;116.33616;23;0
369609;10335; 2008-02-06 ;40.33751;116.63048;-1;0
369609;1034; 2008-02-06 ;40.13495;116.63693;-1;0
369609;1034; 2008-02-06 ;40.13516;116.63677;-1;0
369609;1034; 2008-02-06 ;40.13497;116.63676;-1;0
369609;1034; 2008-02-06 ;40.13502;116.6367;-1;0
369609;1034; 2008-02-06 ;40.13503;116.63669;-1;0
369609;1038; 2008-02-06 ;40.10635;116.65696;-1;0
369609;1038; 2008-02-06 ;40.10637;116.65694;-1;0
369609;1038; 2008-02-06 ;40.10637;116.65694;-1;0
369609;1038; 2008-02-06 ;40.10638;116.65694;-1;0
369609;1038; 2008-02-06 ;40.10638;116.65694;-1;0
369609;1038; 2008-02-06 ;40.10637;116.65697;-1;0
369609;1039; 2008-02-06 ;39.9465;116.43389;3;0
369609;1039; 2008-02-06 ;39.9828;116.47648;9;0
369609;1039; 2008-02-06 ;40.06375;116.54949;-1;0
369609;1039; 2008-02-06 ;40.1084;116.55667;-1;0
369609;1039; 2008-02-06 ;40.13779;116.62897;-1;0
369609;1039; 2008-02-06 ;40.13779;116.62897;-1;0
369609;1041; 2008-02-06 ;40.13249;117.11148;-1;0
369609;1041; 2008-02-06 ;40.13243;117.11164;-1;0
369609;1041; 2008-02-06 ;40.13242;117.11151;-1;0
369609;1041; 2008-02-06 ;40.13247;117.11155;-1;0
369609;1041; 2008-02-06 ;40.13249;117.11156;-1;0
369609;1044; 2008-02-06 ;39.88391;116.41786;3;1
369609;1044; 2008-02-06 ;39.84085;116.40185;-1;0
369609;1044; 2008-02-06 ;39.79849;116.4122;-1;0
369609;1044; 2008-02-06 ;39.78549;116.41311;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1045; 2008-02-06 ;40.06111;116.82641;-1;0
369609;1046; 2008-02-06 ;40.2259;116.62018;-1;0
369609;1046; 2008-02-06 ;40.22587;116.62019;-1;0
369609;1046; 2008-02-06 ;40.22585;116.62019;-1;0
369609;1046; 2008-02-06 ;40.22584;116.62019;-1;0
369609;1046; 2008-02-06 ;40.22583;116.6202;-1;0
369609;1047; 2008-02-06 ;40.16064;116.92682;-1;0
369609;1047; 2008-02-06 ;40.16064;116.92682;-1;0
369609;1047; 2008-02-06 ;40.16063;116.92682;-1;0
