student_id;id_taxista;weekday;latitude;longitude;cluster;iscore
369609;10311; 2008-02-07 ;39.80368;116.54616;-1;0
369609;10311; 2008-02-07 ;39.80368;116.54617;-1;0
369609;10311; 2008-02-07 ;39.80369;116.54616;-1;0
369609;10311; 2008-02-07 ;39.80369;116.54616;-1;0
369609;10311; 2008-02-07 ;39.80369;116.54616;-1;0
369609;10311; 2008-02-07 ;39.80369;116.54616;-1;0
369609;10311; 2008-02-07 ;39.8037;116.54617;-1;0
369609;10311; 2008-02-07 ;39.8037;116.54617;-1;0
369609;10311; 2008-02-07 ;39.8037;116.54616;-1;0
369609;10311; 2008-02-07 ;39.8037;116.54616;-1;0
369609;10311; 2008-02-07 ;39.80371;116.54617;-1;0
369609;10313; 2008-02-07 ;39.78456;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10313; 2008-02-07 ;39.78461;116.39275;-1;0
369609;10315; 2008-02-07 ;39.85249;116.4356;-1;0
369609;10315; 2008-02-07 ;39.85251;116.43558;-1;0
369609;10315; 2008-02-07 ;39.85253;116.4356;-1;0
369609;10315; 2008-02-07 ;39.85256;116.4356;-1;0
369609;10315; 2008-02-07 ;39.85256;116.43562;-1;0
369609;10315; 2008-02-07 ;39.85737;116.43262;-1;0
369609;10315; 2008-02-07 ;39.87694;116.4402;2;0
369609;10315; 2008-02-07 ;39.9069;116.43027;1;1
369609;10315; 2008-02-07 ;39.90679;116.48274;11;0
369609;10324; 2008-02-07 ;39.83522;116.44082;-1;0
369609;10324; 2008-02-07 ;39.84245;116.43612;-1;0
369609;10324; 2008-02-07 ;39.83117;116.43694;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10324; 2008-02-07 ;39.83118;116.43692;-1;0
369609;10327; 2008-02-07 ;40.39828;115.92885;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10332; 2008-02-07 ;39.86201;116.42802;-1;0
369609;10333; 2008-02-07 ;39.80228;116.38348;-1;0
369609;10333; 2008-02-07 ;39.7957;116.3717;-1;0
369609;10333; 2008-02-07 ;39.7907;116.37144;-1;0
369609;1034; 2008-02-07 ;40.16238;116.63815;-1;0
369609;1034; 2008-02-07 ;40.16243;116.63819;-1;0
369609;1034; 2008-02-07 ;40.16243;116.63821;-1;0
369609;1034; 2008-02-07 ;40.16244;116.63821;-1;0
369609;10344; 2008-02-07 ;40.04489;116.74674;-1;0
369609;10344; 2008-02-07 ;40.04487;116.74673;-1;0
369609;10344; 2008-02-07 ;40.04483;116.74682;-1;0
369609;10344; 2008-02-07 ;40.06235;116.74568;-1;0
369609;10344; 2008-02-07 ;40.0848;116.70881;-1;0
369609;10344; 2008-02-07 ;40.11557;116.68105;-1;0
369609;10344; 2008-02-07 ;40.11956;116.66678;-1;0
369609;10357; 2008-02-07 ;39.92184;116.49611;-1;0
369609;10357; 2008-02-07 ;39.93507;116.43764;2;1
369609;10357; 2008-02-07 ;39.9323;116.43442;2;1
369609;10357; 2008-02-07 ;39.93232;116.45511;2;1
369609;10357; 2008-02-07 ;39.9251;116.47823;21;0
369609;1038; 2008-02-07 ;40.17463;116.6101;-1;0
369609;1038; 2008-02-07 ;40.17463;116.61011;-1;0
369609;1038; 2008-02-07 ;40.16954;116.63446;-1;0
369609;1039; 2008-02-07 ;40.16481;116.92144;-1;0
369609;1039; 2008-02-07 ;40.16481;116.92143;-1;0
369609;1039; 2008-02-07 ;40.16481;116.92144;-1;0
369609;1039; 2008-02-07 ;40.16481;116.92145;-1;0
369609;1039; 2008-02-07 ;40.1648;116.92146;-1;0
369609;1041; 2008-02-07 ;40.1951;117.07551;-1;0
369609;1041; 2008-02-07 ;40.19507;117.07548;-1;0
369609;1041; 2008-02-07 ;40.19505;117.07547;-1;0
369609;1041; 2008-02-07 ;40.19505;117.07547;-1;0
369609;1041; 2008-02-07 ;40.19505;117.07548;-1;0
369609;1045; 2008-02-07 ;40.06108;116.82646;-1;0
369609;1045; 2008-02-07 ;40.06108;116.82646;-1;0
369609;1045; 2008-02-07 ;40.06109;116.82646;-1;0
369609;1045; 2008-02-07 ;40.06109;116.82646;-1;0
369609;1045; 2008-02-07 ;40.06117;116.8266;-1;0
369609;1045; 2008-02-07 ;40.06115;116.82652;-1;0
369609;1045; 2008-02-07 ;40.06115;116.82647;-1;0
369609;1045; 2008-02-07 ;40.06115;116.82647;-1;0
369609;1046; 2008-02-07 ;40.22581;116.62027;-1;0
369609;1046; 2008-02-07 ;40.22583;116.62029;-1;0
369609;1046; 2008-02-07 ;40.22583;116.62027;-1;0
369609;1046; 2008-02-07 ;40.22582;116.62026;-1;0
369609;1046; 2008-02-07 ;40.22582;116.62025;-1;0
369609;1047; 2008-02-07 ;40.15964;116.92702;-1;0
369609;1047; 2008-02-07 ;40.15964;116.92702;-1;0
369609;1047; 2008-02-07 ;40.15965;116.92702;-1;0
369609;1047; 2008-02-07 ;40.15965;116.92702;-1;0
369609;1047; 2008-02-07 ;40.15965;116.92702;-1;0
369609;105; 2008-02-07 ;40.17916;117.10266;-1;0
369609;105; 2008-02-07 ;40.17916;117.10266;-1;0
369609;105; 2008-02-07 ;40.17916;117.10266;-1;0
369609;105; 2008-02-07 ;40.17916;117.10266;-1;0
369609;105; 2008-02-07 ;40.17916;117.10266;-1;0
369609;1050; 2008-02-07 ;40.12404;117.18404;-1;0
369609;1050; 2008-02-07 ;40.12406;117.18402;-1;0
369609;1050; 2008-02-07 ;40.12406;117.18402;-1;0
369609;1050; 2008-02-07 ;40.12406;117.18402;-1;0
369609;1050; 2008-02-07 ;40.12406;117.18402;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1052; 2008-02-07 ;40.03904;116.70172;-1;0
369609;1053; 2008-02-07 ;40.12715;116.7799;-1;0
369609;1053; 2008-02-07 ;40.12715;116.7799;-1;0
369609;1053; 2008-02-07 ;40.12715;116.7799;-1;0
369609;1053; 2008-02-07 ;40.12715;116.7799;-1;0
369609;1053; 2008-02-07 ;40.12715;116.77991;-1;0
369609;1053; 2008-02-07 ;40.12715;116.77991;-1;0
369609;1053; 2008-02-07 ;40.12715;116.77991;-1;0
369609;1053; 2008-02-07 ;40.12715;116.77991;-1;0
369609;1053; 2008-02-07 ;40.12715;116.77991;-1;0
